p_value,coef
0.6895180828880638,-0.15167540671708304
0.18551492051489227,-0.5202775141274969
0.576092342992293,-0.22917336168303476
0.24105423363173362,-0.484117943106872
0.5414972506947644,-0.24292118488471331
0.3702325878662376,-0.34977632280604976
0.8094901485186465,0.09482349479492218
0.40533676238084226,-0.3718885458375048
0.6134301545720354,0.2201958830511249
0.7068652127609559,0.14260187727229356
0.033724088890630374,-0.811245284001653
0.023623009905600657,-1.017210125104135
0.17506189069567524,-0.5335785048098836
0.05398738148039895,-0.8763330109339276
0.4215530115883376,-0.345159765910599
0.819604862850204,-0.09670293188896634
0.18505558355189888,-0.5424794928149457
0.6949567339494391,-0.16808307960414764
0.5183421073520611,-0.24490715152210904
0.7638001735216224,0.11853085449786029
0.8454009334886863,-0.07285004102079091
0.9519355189689509,0.02169225619747576
0.08561596968721703,-0.6835119022626218
0.574927948796885,-0.22500398137303074
0.7176959305843922,-0.15449814728540354
0.72803206974276,-0.13280827070533702
0.3609920048687847,-0.39147076032569794
0.5626014467040664,-0.2375377601796536
0.6638278817582266,-0.18554772611169396
0.695575631806997,-0.1488221674608743
0.5571063435195762,-0.2765225339084004
0.20121822960139557,-0.5783370544702462
0.10273723006317664,-0.6239478130820999
0.723737651250933,-0.17413424253620585
0.642846021902977,0.19651616089099733
0.3800398201317984,-0.39296146447085
0.5536246536555782,-0.24528170208320763
0.6005868561237979,-0.20003484878243533
0.5425421565765042,-0.23438380411265336
0.32836633338481536,-0.4021407859140183
0.3037337413889297,-0.4347151247008145
0.8098894801801723,-0.1129090241126362
0.18983967598236218,-0.4907724925571003
0.4685290561695383,-0.35618271355968906
0.4049888982210743,-0.2822059338428801
0.3944010435893426,-0.3379958764822321
0.34970824095079533,-0.40453680408826154
0.1729485045159912,-0.549941021681452
0.8888896243686374,-0.05336028261834668
0.44663243758587845,-0.331617616871133
0.36232446600774615,-0.3564570636945003
0.25396784732230726,-0.434489997704949
0.8602089473207719,0.06802125388677177
0.4350362090275437,-0.352768725546023
0.31506982047346177,-0.447278271361113
0.2856016202093171,-0.43151200742993095
0.5636878692380104,-0.22684470419248645
0.7746445955744785,-0.11313786340968365
0.46270442717075755,0.2887281081266767
0.3469841897263919,-0.3610635444385345
0.11070447234857951,-0.6259126933896282
0.9868307995786959,-0.006390440491956687
0.9227374195140822,-0.037819446666438675
0.8304061793578849,-0.08494996395624732
0.5939330647587753,0.2096073274045636
0.8326922333717591,-0.07551149260116911
0.6272840010889981,-0.18565166053188367
0.14455656223137497,-0.5786644907485644
0.29566302165132896,-0.4331586028241324
0.6817733643859877,-0.18439975676846557
0.3787784902430662,-0.36329261196587886
0.31000260550970604,-0.4400324450164548
0.4065097686449166,-0.3315645925441772
0.9315644594503905,-0.033663600655724206
0.8098418154582395,0.09192203894149904
0.4106441865652921,-0.3416476354647884
0.04299894053850719,-0.7930593166387268
0.1552205090785149,-0.5705419206600304
0.27625530352789196,-0.4355005346393544
0.11666056391110988,-0.6347591844349602
0.5717336030850957,0.18492007636324279
0.22604291411275923,-0.5216017361260894
0.7085342723161487,-0.16550502450025548
0.8388007950985392,-0.08286454786356164
0.8202321429362337,-0.0949559202384418
0.5614406716670624,-0.23228361498427516
0.6171381302348568,-0.18879980703898236
0.17602630894333793,-0.557031282658438
0.6265706461789298,-0.16758027410528642
0.5414059094739216,-0.2210931977574254
0.8332943847323329,-0.08187597830455434
0.535560718564013,-0.237054742118209
0.4599754680976508,-0.30246816273644933
0.5786121691630566,-0.21851966876304887
0.734057801265934,-0.13746245306323937
0.6715248298512102,-0.15298884408164953
0.5191423392170504,-0.2933141726815372
0.8116498737294494,-0.09937661686711599
0.2617932797057476,-0.48812226325267255
0.5121758839407857,-0.2422490541088721
